7040,4,2000,2130
7041,4,900,1400
7042,10,1600,1700
7043,11,1500,1700
7044,11,1700,1830
7045,7,1700,1800
7046,15,1100,1200
7047,1,900,1400
7048,2,1500,1630
7053,1,1800,2300
7054,2,900,1400
7057,6,1300,1600
7058,10,1300,1600
7059,14,1830,1930
7060,13,1300,1600
7061,10,1000,1100
7063,12,1330,1830
7068,3,1100,1200
7069,3,900,1100
7070,3,1200,1330
7071,3,1530,1700
7072,3,1700,1800
7073,4,1400,1630
7074,5,930,1200
7075,5,1430,1800
7076,5,2030,2300
7077,6,1000,1100
7078,7,900,1330
7079,8,1100,1200
7080,8,1300,1400
7081,8,1500,2100
7082,9,1000,1100
7083,9,1100,1200
7084,9,1230,1530
7085,9,1600,1730
7086,9,1730,2300
7087,13,1730,2000
7088,14,900,1400
7089,14,1500,1700
7090,16,900,1230
7091,16,1230,1430
7092,7,1500,1630
7093,10,1100,1230
7094,10,1700,1830
7095,11,900,1430
7096,12,900,1200
7097,13,1030,1130
7098,15,1000,1100
7099,15,1300,1430
7100,16,1500,1600
7101,17,1030,1230
7102,17,1300,1600
7103,18,900,1500
7104,18,1530,1630
7105,18,2000,2200
7106,19,1200,1600
7107,19,1800,2300
7108,20,930,1230
7109,20,1300,1600
7110,23,2100,2300
7111,25,900,1500
7112,25,1700,1800
7113,30,1430,1630
7114,31,1300,1600
7117,27,1300,1600
7118,14,1700,1830
7119,14,2000,2130
7120,14,2200,2300
7121,15,1200,1300
7122,15,1430,1530
7123,15,1600,1700
7124,15,1830,2130
7125,16,1600,1830
7126,16,1830,2130
7127,17,1600,1730
7128,17,1800,2100
7129,18,1900,2000
7130,20,1600,1700
7131,20,2030,2130
7132,21,1000,1100
7133,21,1100,1230
7134,21,1500,1630
7135,21,1700,2100
7136,22,1100,1200
7137,22,1300,1400
7138,22,1430,1630
7139,21,1300,1400
7140,29,1130,1400
7144,24,900,1230
7145,24,1300,1630
7146,30,900,1300
7150,26,1030,1330
7151,26,1400,1500
7152,26,1500,1630
7153,27,930,1130
7154,28,1700,2100
7155,29,1000,1100
7156,29,1400,1500
7157,29,1530,1700
7159,29,2030,2130
7160,29,1830,2030
7161,31,1000,1100
7162,31,1130,1230
7163,31,1230,1300
7164,31,1600,1900
7165,31,1900,2130
7158,29,1700,1800
7141,28,900,1030
7189,28,1030,1130
7190,28,1130,1300
7191,28,1330,1600
7192,28,1600,1700
7193,31,900,1000
