5537,3,1130,1400
5538,6,1530,1630
5539,7,1130,1400
5540,7,1400,1500
5541,9,900,1100
5542,9,1100,1500
5543,10,1130,1400
5544,10,1400,1600
5545,10,1900,2200
5546,10,2230,2300
5547,13,900,1400
5548,14,1130,1400
5550,16,1030,1400
5551,16,1430,1800
5552,17,1130,1400
5553,21,1130,1400
5554,23,1030,1400
5555,24,1130,1400
5556,27,1800,2300
5561,2,1030,1400
5562,4,1000,1100
5563,4,1100,1400
5565,24,1700,2300
5568,1,900,1400
5569,1,1430,1700
5570,1,1700,1800
5571,2,1500,1600
5572,2,1800,1900
5573,2,2030,2300
5574,3,1000,1100
5575,3,1430,1730
5576,3,1930,2200
5577,4,1600,2300
5578,5,1000,1100
5579,5,1130,1230
5580,5,1400,1500
5581,6,1400,1500
5582,6,1630,1800
5583,6,1800,2030
5584,7,1700,1800
5585,7,1900,2200
5586,8,900,1400
5587,9,1500,1600
5588,9,1830,2000
5589,10,1700,1800
5590,11,1100,1330
5591,11,1400,1630
5592,12,1000,1200
5593,12,1600,1700
5594,14,1700,1800
5595,15,900,1400
5596,15,1500,1600
5598,20,900,1900
5599,22,900,1400
5600,26,1300,1400
5601,8,1400,1600
5602,8,1630,1730
5603,8,1830,2000
5604,8,2000,2130
5605,11,1630,1800
5606,11,1800,1900
5607,12,1230,1530
5608,13,1500,1600
5609,14,930,1130
5610,14,1400,1700
5611,15,1600,1800
5597,17,1600,1830
5612,17,1830,2100
5613,17,1400,1600
5614,18,900,1200
5615,18,1200,1500
5616,18,1530,1700
5617,21,1500,1600
5618,21,1600,1700
5619,26,1400,1630
5620,21,900,1100
5621,21,1730,1900
5622,21,2000,2100
5623,22,1500,1730
5624,23,1500,2000
5625,24,1000,1100
5626,24,1400,1630
5627,26,1000,1230
5628,26,1700,1930
5629,26,2000,2100
5630,27,1000,1100
5631,27,1100,1200
5632,27,1200,1300
5633,27,1400,1500
5634,28,1000,1330
5635,29,1000,1100
5636,30,930,1300
5637,31,1000,1100
5638,30,1700,1800
5639,30,2000,2100
5640,31,1600,2300
