6113,1,900,1500
6114,1,1500,1600
6115,1,1630,1730
6116,2,1000,1300
6117,2,1400,1500
6118,2,1600,1700
6119,3,1000,1400
6120,3,1400,1800
6122,2,1800,2000
6123,3,1800,2000
6124,5,1130,1230
6125,6,900,1500
6126,7,1000,1500
6127,8,900,1500
6128,9,1030,1300
6129,9,1430,1630
6130,10,1000,1500
6143,4,1400,1500
6144,5,1300,1400
6145,5,1400,1830
6147,12,1200,1500
6148,1,2130,2300
6121,1,1800,2100
6149,2,1500,1600
6150,2,1700,1800
6151,2,2000,2100
6152,3,900,1000
6153,3,2030,2130
6142,4,930,1330
6154,4,1500,1600
6155,4,1600,1700
6156,4,1700,1900
6157,4,1900,2000
6158,5,1000,1100
6159,6,1500,1700
6160,6,1800,2130
6161,7,1500,1630
6162,7,1700,1800
6163,7,1900,2200
6164,8,1500,2100
6165,9,1300,1400
6166,9,1630,1730
6146,10,1500,1800
6169,11,1000,1300
6170,11,1300,1600
6171,11,1600,1700
6172,13,1000,1300
6173,13,1300,1500
6174,13,1500,1700
6175,14,1030,1500
6176,15,900,1500
6177,15,1500,1600
6178,16,900,1200
6179,17,1030,1500
6181,21,1030,1500
6182,22,900,1500
6183,24,1030,1500
6185,28,1030,1500
6186,29,900,1500
6187,13,2000,2130
6188,8,2130,2230
6189,9,1000,1030
6190,11,1700,1800
6191,11,1800,1900
6192,12,930,1100
6193,12,1100,1200
6194,12,1500,1600
6195,14,1500,1600
6196,14,1630,1730
6197,14,1730,1830
6198,14,1900,2100
6199,15,1600,1800
6200,15,2030,2300
6201,16,1400,1500
6202,16,1600,1730
6203,17,1500,1730
6204,18,930,1030
6205,18,1030,1430
6206,18,1600,1700
6207,18,1700,1900
6209,19,1300,1400
6211,20,1400,1500
6212,20,1700,1900
6213,20,2030,2130
6167,9,1800,1900
6214,9,1900,2000
6215,9,2000,2130
6216,15,1900,2000
6217,17,1800,1900
6218,9,1730,1800
6219,10,900,1000
6168,10,1900,2200
6220,13,1800,1930
6221,16,1200,1400
6222,16,1800,1930
6223,17,1900,2030
6227,30,1430,1630
6228,18,1500,1600
6229,18,1900,2100
6208,19,1000,1230
6230,19,1430,1530
6210,19,1600,1900
6180,20,900,1100
6231,20,1100,1400
6232,20,1530,1630
6233,21,1500,1630
6234,22,1700,2200
6235,23,900,1400
6236,23,1400,1500
6237,23,1500,1800
6238,23,1800,1900
6239,23,1900,2000
6240,24,1500,1630
6241,25,900,1330
6242,25,1330,1600
6243,25,1600,1700
6225,26,1000,1300
6244,26,1500,1600
6245,26,1600,2300
6246,28,1600,1700
6247,28,1900,2000
6249,29,1800,1900
6250,30,930,1230
6251,30,1800,1900
6252,27,1800,1900
6259,20,2130,2300
6260,25,2000,2130
6261,26,1400,1500
6262,28,2000,2230
6265,25,1700,1800
6266,25,1900,2000
6267,27,900,1800
6268,27,1900,2300
6269,28,900,1030
6270,28,1500,1600
6271,28,1700,1800
6272,30,1330,1430
6273,30,1630,1730
6248,29,1500,1800
