833,2,900,2300
834,3,900,2300
835,4,900,2300
836,11,1430,1800
837,13,1700,2300
838,31,1730,2200
853,1,1600,1700
854,1,1900,2200
855,5,2100,2200
856,6,1900,2000
857,12,2200,2300
863,5,1500,1600
864,7,1000,1300
866,9,1800,2200
867,17,1000,1300
868,27,900,1100
869,19,1700,2300
870,5,1630,1830
871,6,1100,1200
872,6,1500,1600
873,10,1600,1700
874,10,2100,2200
875,11,1900,2200
876,11,1100,1300
877,12,1200,1600
878,14,2100,2200
879,14,1100,1200
880,16,1400,1500
881,24,1900,2200
882,26,900,1330
883,26,1400,1600
884,26,1600,1700
885,5,1830,1930
886,6,1300,1400
887,7,1330,1600
888,7,1600,1800
889,10,1000,1330
890,12,2100,2200
891,13,1330,1700
892,13,1100,1200
893,14,1400,1500
894,16,1100,1300
895,17,1500,1600
896,9,1000,1100
897,10,1900,2000
898,9,1230,1330
899,9,1630,1730
900,13,1200,1300
901,16,1600,1800
902,18,1030,1330
903,18,1430,1800
904,18,1830,2130
905,20,1600,1700
906,22,1800,2200
908,26,2100,2200
909,26,2200,2300
910,27,1100,1330
911,29,1430,1700
912,19,1000,1300
913,20,1030,1130
914,20,1130,1230
915,20,1430,1600
916,25,1030,1300
917,25,1430,1630
918,29,1100,1200
919,20,1300,1400
920,20,1800,1900
921,23,900,2300
922,24,900,1830
923,25,1300,1430
924,25,1630,2100
907,25,2200,2300
925,25,2100,2200
926,29,1830,2130
927,28,1000,1300
928,28,1400,1500
929,28,1700,2000
930,28,2100,2200
931,30,1500,1600
932,30,1600,1700
933,31,1000,1300
934,31,1400,1500
945,30,1930,2030
946,30,1730,1900
947,30,2100,2300
