4261,3,1900,2300
4286,2,1830,2030
4287,2,2230,2300
4288,6,2000,2100
4289,7,1900,2300
4312,2,930,1230
4313,2,1230,1530
4320,3,1400,1600
4321,3,1600,1900
4329,3,1000,1200
4330,3,1300,1400
4331,4,900,1300
4332,4,1600,1930
4333,4,1930,2300
4334,5,930,1230
4335,10,900,1130
4339,1,1830,2100
4340,1,900,1800
4343,2,2030,2130
4344,4,1330,1430
4345,4,1430,1530
4346,5,1600,1730
4347,7,1030,1230
4348,8,1100,1200
4349,8,1830,2030
4350,9,1230,1530
4351,9,2100,2230
4352,10,1300,1400
4353,11,1530,1930
4354,11,1930,2300
4356,5,1330,1430
4357,6,900,1200
4358,6,1230,1430
4359,6,1630,1830
4360,7,1330,1530
4361,8,1230,1530
4362,10,1430,1530
4363,12,1500,1600
4364,12,1600,1700
4365,13,1900,2200
4366,14,1030,1300
4367,15,1700,1800
4368,15,1830,2130
4370,16,1830,2030
4371,17,930,1230
4372,17,1300,1600
4373,18,1000,1200
4374,18,1600,1900
4375,18,1900,2300
4376,19,900,1230
4377,8,2030,2130
4378,9,1000,1100
4379,10,1530,1630
4380,10,1800,1900
4381,10,2100,2200
4382,11,1400,1500
4383,13,1100,1200
4384,13,1700,1900
4385,14,1400,1500
4386,14,1600,1730
4387,14,1900,2300
4388,17,1600,1830
4389,19,2030,2130
4390,20,900,1200
4391,20,2000,2100
4392,21,1900,2300
4394,22,1030,1400
4395,23,1230,1530
4397,23,2230,2300
4398,16,1100,1200
4399,16,2030,2130
4400,17,1830,1930
4401,18,1300,1400
4402,18,1400,1500
4403,18,1500,1600
4404,19,1300,1500
4405,21,930,1030
4406,21,1400,1500
4407,22,1400,1730
4408,23,1600,1700
4409,25,1100,1200
4410,25,1530,2300
4411,26,1600,1730
4412,27,900,1200
4413,28,1100,1200
4414,28,1500,1700
4415,28,1900,2300
