4765,2,900,1500
4766,5,900,1300
4774,1,1500,1700
4775,3,900,1200
4776,10,1500,1600
4786,2,1730,2130
4787,1,1030,1400
4788,1,1830,2100
4789,1,2130,2230
4790,3,1300,1400
4791,3,1430,1530
4792,4,1700,1930
4793,4,1930,2300
4794,6,930,1130
4795,6,1130,1400
4796,6,1800,2100
4797,7,1100,1200
4798,9,1130,1400
4799,9,1430,1800
4800,9,1800,2230
4801,9,2230,2300
4802,10,1000,1100
4803,10,1130,1230
4804,11,1000,1200
4805,11,1700,1930
4806,11,1930,2300
4807,12,1500,1600
4808,13,900,1130
4809,13,1130,1400
4810,15,1430,1530
4811,15,1830,2130
4812,18,1300,1400
4813,18,1930,2300
4814,5,1600,1700
4815,5,2000,2100
4816,6,1400,1800
4817,10,2130,2230
4818,11,1400,1500
4819,13,1400,1600
4820,16,1500,1600
4821,16,1100,1400
4822,18,1430,1530
4823,12,1000,1230
4824,12,1230,1400
4825,12,1630,1730
4826,12,1800,1900
4827,12,1930,2100
4828,12,2100,2230
4829,14,1030,1300
4830,14,1400,2100
4831,18,1600,1700
4832,18,1730,1830
4833,19,1400,1500
4834,20,900,1130
4835,20,1130,1400
4836,21,1100,1200
4837,23,1130,1400
4838,24,1330,1630
4839,25,1730,1930
4840,25,1930,2300
4841,26,1000,1300
4842,27,900,1130
4843,27,1130,1400
4844,28,1600,1700
4845,29,1000,1230
4847,15,1100,1230
4848,15,1700,1800
4849,17,1030,1200
4850,17,1300,1400
4851,22,1400,1700
4852,20,1430,1600
4853,20,1800,2130
4854,24,1100,1230
4855,24,1700,1800
4856,30,1530,1800
4861,23,1400,1700
4862,23,1800,2100
4863,24,2100,2230
4864,25,1000,1100
4865,25,1200,1500
4866,29,2000,2230
4867,30,1000,1400
