11727,12,900,2300
11728,13,900,1230
11729,13,1400,1700
11730,14,900,1400
11731,14,1530,1900
11732,15,900,2000
11733,16,1400,1700
11734,16,1830,2000
11735,17,930,1100
11736,17,1230,1700
11737,17,1900,2300
11738,18,900,1400
11739,18,1500,1900
11740,18,2130,2300
11741,19,900,1700
11742,19,1730,2300
11743,20,900,2300
11744,21,900,2300
11745,22,900,2300
11746,23,900,1630
11747,24,900,1430
11748,25,1000,1500
11749,25,1600,2300
11750,26,900,1300
11751,26,1400,1700
11752,28,900,1000
11753,28,1530,1800
11754,29,900,1400
11755,29,1800,2000
11756,30,1400,1700
11757,14,1400,1530
11758,17,1700,1800
11759,24,1430,1600
11760,27,1000,1130
11761,27,1700,1800
11762,18,1400,1500
11763,18,1900,2130
11764,24,1600,2300
11765,25,1500,1600
11766,26,1700,2100
11767,27,2130,2300
11768,28,1030,1200
11769,28,1300,1530
11770,29,1500,1600
11771,30,1830,1930
