5244,4,900,1800
5259,9,1900,2230
5260,10,900,1500
5261,10,1900,2030
5262,10,1800,1900
5263,11,1000,1300
5264,11,1300,1530
5265,11,1730,1830
5266,11,1830,1930
5267,12,1300,1400
5268,13,1030,1130
5269,13,1700,1800
5270,13,1930,2200
5271,14,900,1130
5272,14,1130,1430
5273,14,1530,1630
5274,15,900,1230
5275,16,1000,1100
5276,17,1000,1100
5277,17,1130,1430
5278,17,2230,2300
5281,20,1700,1930
5283,22,1900,2200
5284,25,900,1200
5285,21,900,1130
5286,21,1130,1430
5287,24,1130,1430
5288,28,900,1130
5289,28,1130,1430
5290,16,1900,2030
5291,19,1000,1100
5292,20,1100,1200
5293,20,2000,2100
5294,21,1900,2000
5295,22,1300,1400
5282,22,1530,1730
5296,23,1800,1900
5297,24,1900,2000
5298,24,930,1130
5299,25,1200,1300
5301,25,1700,1800
5302,26,1100,1200
5303,26,1600,1900
5304,27,1000,1300
5305,27,1400,1500
5306,27,1530,1630
5307,27,2000,2100
5308,28,1430,1530
5309,29,900,1400
5310,29,1400,1630
5311,30,930,1030
5312,30,1100,1230
5300,25,1300,1530
5317,25,1530,1630
5318,25,1800,2300
5319,26,2100,2230
5320,26,1000,1100
5321,30,1900,2030
5313,30,1400,1530
