12290,1,1130,1900
12291,2,900,2000
12292,3,900,1030
12293,3,1530,1630
12294,3,2130,2300
12295,4,900,1800
12296,5,930,1500
12297,6,900,1200
12298,6,1530,1800
12299,7,1800,2000
12300,7,900,1030
12301,8,1500,1800
12302,8,2100,2230
12303,9,1230,2300
12304,10,1700,1900
12305,11,1230,1800
12306,12,900,1700
12307,13,900,1300
12308,13,1600,1700
12309,14,1800,2300
12310,14,900,1030
12311,15,1500,1800
12312,18,1500,1800
12313,18,1000,1200
12314,19,930,1100
12315,20,1530,1800
12316,21,1800,2000
12317,22,1500,1800
12318,23,1230,2300
12319,25,1500,1800
12320,26,1330,2130
12321,28,1800,2000
12322,29,1500,1800
12323,5,1530,2200
12324,29,900,1500
12325,30,900,1430
12326,30,1600,2100
