11621,1,900,1300
11622,1,1400,1630
11623,1,1630,1800
11624,2,1100,1230
11625,2,1330,1600
11626,3,1000,1330
11627,3,1530,1630
11628,3,1700,1800
11629,3,2200,2300
11630,4,900,1000
11631,4,1000,1100
11632,4,1100,1400
11633,4,1430,1700
11634,4,1700,1800
11635,4,1800,2300
11636,5,1400,1700
11637,5,1900,2000
11638,5,2000,2130
11639,6,1000,1100
11640,6,1230,1700
11641,6,1900,2300
11642,7,1000,1130
11643,7,1300,1430
11644,7,1430,1700
11645,7,1730,2300
11646,8,900,1100
11647,8,1400,1700
11648,8,1700,2300
11649,9,930,1230
11650,10,900,1000
11651,10,1000,1130
11652,11,1600,1730
11653,13,1000,1130
11655,7,900,1000
11656,7,1200,1300
11657,9,1230,1400
11658,10,1130,1230
11659,10,1600,2300
11660,11,900,1130
11661,12,1700,1800
11662,13,900,1000
11663,13,1400,1500
11664,13,1500,1600
11665,13,1900,2130
11666,13,1700,1900
11667,14,1000,1130
11668,14,1500,1630
11669,14,1730,2000
11670,14,2200,2300
11671,17,1530,1800
11672,18,930,1100
11673,18,1100,1400
11674,18,1800,2000
11675,18,2030,2200
11676,19,1400,1700
11677,19,1830,1930
11678,20,1000,1100
11679,20,1230,1700
11680,20,1900,2300
11681,21,900,1000
11682,21,1000,1130
11683,21,1130,1500
11684,21,1500,1700
11685,22,1400,1700
11686,22,1700,2300
11687,22,1200,1330
11688,23,900,2300
11689,24,900,2300
11690,25,900,2300
11691,26,1400,1700
11692,26,1700,1800
11693,26,1800,2000
11694,27,1630,1800
11695,27,1800,1900
11696,28,900,1000
11697,28,1000,1130
11698,29,1400,1700
11699,30,1330,1600
11700,31,1000,1400
11701,16,900,2300
11702,17,900,1230
11703,17,1300,1430
11704,17,1430,1530
11705,17,2200,2300
11706,18,1600,1800
11707,19,900,1400
11708,21,1700,1800
11709,22,900,1030
11710,22,1030,1200
11711,27,930,1130
11712,27,1330,1500
11713,28,1600,1700
11714,29,1700,1800
11715,30,1000,1200
11716,26,2030,2300
11717,27,900,930
11718,27,1130,1330
11719,27,1500,1630
11720,27,2000,2300
11721,28,1700,1800
11722,28,2130,2300
11723,29,2030,2300
11724,30,1630,1830
11725,30,1830,2100
11726,31,1400,1800
