780,1,900,1100
781,7,2200,2300
793,11,1830,1930
794,11,2000,2100
795,11,2100,2200
796,12,2030,2230
797,12,1530,1700
798,12,1400,1500
799,13,1100,1330
800,13,1430,1730
801,13,1730,1900
802,14,1100,1200
803,14,1400,1500
804,14,1600,1700
805,14,1830,1930
806,14,2000,2100
807,16,2100,2200
808,17,900,1600
809,17,1900,2000
810,19,1900,2200
811,18,1830,2130
813,20,1100,1300
814,20,1800,2130
815,21,1330,1500
816,21,2000,2100
817,21,2100,2200
818,22,1000,1200
819,22,1530,1700
820,23,1000,1300
821,23,1400,1500
822,24,1800,2200
823,25,1500,1600
824,25,1700,2300
825,26,1000,1100
826,26,2030,2200
827,27,1430,1800
828,28,1400,1500
829,28,2200,2300
830,29,1400,1500
831,30,2100,2200
832,21,2200,2300
847,20,1700,1800
848,25,1000,1200
849,25,1330,1430
850,27,1100,1330
851,28,1530,1730
852,30,1900,2000
858,26,1300,1400
859,26,1500,1930
860,27,1930,2230
861,29,1900,2000
862,29,1100,1200
