12494,1,900,2300
12508,6,900,1200
12509,6,1300,2300
12510,7,1000,1130
12511,7,1430,1530
12512,7,1530,2300
12513,8,900,2300
12514,9,900,2300
12515,10,900,2300
12516,11,900,1030
12517,11,1330,1430
12518,11,1530,2000
12519,12,900,1800
12520,13,1000,1200
12521,13,1800,2300
12522,14,1500,1800
12523,14,2100,2300
12524,15,1000,1830
12525,16,900,1200
12526,16,1400,1830
12527,17,900,1400
12528,18,900,1030
12529,18,1500,1600
12530,18,1800,2000
12531,19,1500,1900
12532,19,2000,2300
12533,20,1600,2300
12534,21,900,1200
12535,21,1600,1700
12536,22,900,2000
12537,23,1000,1100
12538,24,900,2300
12539,25,1600,2000
12540,25,2000,2300
12541,26,900,1300
12542,26,1500,1800
12543,27,1000,1130
12544,27,1800,2300
12545,29,1500,1800
12546,30,900,1800
12547,31,900,1400
12548,19,1100,1500
12549,20,900,1600
12550,21,1400,1600
12551,21,1800,2000
12552,23,1400,1530
12553,26,1300,1500
12554,26,1800,1900
12555,27,900,1000
12556,27,1200,1530
12557,28,900,1030
12558,29,1100,1330
12559,29,1400,1500
12560,29,2130,2300
12561,31,1500,2000
