2864,3,1230,1700
2879,2,1330,1630
2880,2,1630,1930
2881,3,1730,1830
2882,3,1900,2100
2883,3,2100,2230
2884,4,900,1300
2885,4,1300,1400
2886,4,1400,1630
2887,4,1630,1930
2888,5,930,1130
2891,5,1500,1630
2892,5,2030,2130
2893,6,1100,1200
2895,1,900,1600
2896,2,900,1300
2897,3,900,1230
2890,5,1330,1430
2889,5,1230,1330
2898,5,1130,1230
2899,6,1530,1730
2900,6,1800,2000
2901,7,1100,1200
2902,7,1300,1400
2903,7,1400,1500
2904,7,1500,1600
2905,7,1700,1800
2906,8,900,1000
2907,8,1100,1300
2908,8,1300,1500
2909,8,1830,2100
2910,9,1000,1100
2911,9,1100,1200
2912,9,1230,1430
2913,9,1830,1930
2914,10,930,1230
2915,10,1230,1330
2916,10,1400,1500
2917,11,1400,1500
2919,12,1600,1700
2920,13,1200,1330
2921,13,930,1200
2922,1,1600,1830
2924,8,1530,1830
2926,10,1600,1700
2929,11,1100,1200
2930,13,1900,2200
2931,14,2100,2230
2933,15,1030,1300
2935,15,1830,2100
2936,5,1930,2030
2937,5,1730,1900
2938,5,2130,2300
2939,6,930,1030
2940,7,1800,2200
2941,11,1530,1730
2942,12,900,1400
2943,12,1400,1600
2944,14,1330,1430
2945,13,1700,1900
2946,17,900,1100
2947,17,1100,1400
2948,6,2030,2200
2949,11,1000,1100
2950,11,1300,1400
2951,11,1800,2000
2952,12,1730,1830
2954,16,1600,1700
2955,9,2000,2300
2953,12,2000,2100
2956,13,1400,1500
2957,13,1600,1700
2958,14,1230,1330
2959,14,1430,1530
2961,16,1930,2130
2962,16,2230,2300
2925,9,1700,1800
2963,9,1430,1700
2964,10,1830,1930
2965,10,1930,2030
2967,15,1500,1730
2969,16,1300,1400
2970,16,1400,1500
2971,16,1500,1600
2972,17,2130,2230
2973,25,1000,1300
2975,20,1130,1330
2976,14,1600,2000
2977,20,1400,2300
2979,10,2100,2200
2980,11,2030,2300
2981,20,1000,1100
2984,23,1000,1100
2985,23,1100,1200
2987,23,1500,1600
2988,30,1000,1100
2990,14,900,1000
2992,24,1000,1300
2993,24,1400,1500
2994,24,1530,1630
2995,12,2100,2300
2996,18,930,1130
2997,19,1030,1230
2998,19,1230,1430
2983,22,1830,2030
2999,22,2030,2130
3000,22,2130,2300
3001,24,1700,1800
3002,19,1430,1730
3003,14,1030,1200
3004,15,1400,1500
3006,18,1600,1700
3007,18,1700,1800
3008,18,2100,2200
3010,23,1800,1900
3011,23,2000,2100
2968,16,1200,1300
3012,15,900,1000
3013,15,2100,2300
2991,17,1600,1700
3005,17,1400,1530
3015,18,1300,1400
3016,18,1400,1500
3017,18,1900,2030
3018,19,930,1030
3019,19,2100,2230
2982,22,1030,1330
3020,22,1330,1500
3022,23,900,1000
3023,25,1300,1400
3025,26,900,1030
3026,26,1230,1400
3027,27,900,1200
3028,27,1200,1330
3030,28,1300,1400
3031,28,1400,1500
3032,28,1500,1600
3035,29,1830,2130
3036,31,1500,1800
3037,18,1500,1600
3014,22,930,1030
3038,23,1630,1730
3039,24,1900,2000
3041,31,1830,2100
2978,21,900,1600
3042,21,1700,1800
3021,22,1500,1730
3043,22,1730,1830
2986,23,1300,1500
3044,25,1930,2300
3045,26,1630,1900
3046,26,1900,2200
3047,27,1400,1500
3048,27,1800,2100
3049,28,1600,1730
3050,28,2100,2300
3051,30,1400,1530
3052,30,2000,2100
3057,31,1000,1230
3058,25,1500,1600
3059,25,1700,1830
3060,26,1430,1530
3061,27,2100,2200
3062,28,1800,1900
3033,29,1030,1330
3063,29,1330,1630
3064,29,1700,1800
3079,27,1530,1730
3080,28,1100,1200
3081,30,1530,1800
3082,31,900,1000
3083,31,1330,1500
3090,29,2130,2300
3091,30,1130,1400
3092,30,2100,2230
3093,31,2100,2230
3097,29,930,1030
3098,30,900,1000
3099,30,1830,1930
