7497,3,1130,1300
7498,3,1300,1530
7499,4,1100,1200
7501,7,1300,1600
7502,8,1300,1600
7503,9,1530,1630
7504,11,1300,1600
7505,13,1100,1200
7506,15,1300,1600
7507,17,1230,1500
7508,17,1900,2230
7509,18,1300,1600
7510,19,1300,1400
7511,19,1400,1700
7512,21,1300,1600
7513,22,1300,1600
7514,24,900,2300
7515,25,1300,1600
7516,29,1300,1600
7517,31,1230,1530
7518,31,1900,2200
7528,1,1030,1200
7529,12,900,1700
7539,1,1200,1300
7540,1,1500,1630
7541,2,2000,2230
7542,6,1600,1700
7543,7,1000,1100
7544,7,1630,1900
7545,11,1600,1700
7546,11,1730,2100
7547,22,1600,1830
7551,1,1630,1900
7552,5,1000,1400
7553,7,1100,1300
7554,10,1400,1630
7555,12,1700,2000
7556,13,1900,2000
7557,23,1700,1800
7558,4,1000,1100
7559,4,1300,1500
7560,4,1530,2100
7561,5,1430,1530
7562,5,1600,1800
7563,6,1030,1230
7564,6,1330,1430
7565,8,1100,1200
7566,8,1730,1830
7567,9,1000,1100
7568,10,1000,1130
7569,10,1700,1900
7570,10,2100,2200
7573,16,1800,1900
7574,16,2030,2230
7575,17,1000,1100
7576,18,1730,2000
7577,19,1000,1230
7578,20,1100,1200
7572,13,1500,1900
7579,14,900,1200
7580,15,1000,1130
7581,16,900,1500
7582,16,1600,1730
7583,18,900,1300
7584,18,1600,1700
7585,14,1330,1430
7586,14,1430,1530
7587,14,1800,2000
7588,14,2030,2200
7589,19,1800,2000
7590,20,2030,2130
7591,21,1000,1100
7592,22,1000,1100
7593,25,1030,1130
7595,26,1000,1100
7596,27,1000,1400
7597,28,1200,1430
7598,28,1500,1600
7599,28,1630,1900
7600,18,2000,2130
7601,19,1230,1300
7602,19,1700,1800
7603,19,2000,2200
7604,20,1000,1100
7605,20,1400,1600
7606,20,1630,1800
7608,21,1600,1900
7609,21,1100,1200
7610,22,1100,1300
7611,23,900,1500
7612,23,1600,1700
7613,28,2100,2200
7614,30,900,1500
7615,30,1600,1730
7616,31,900,1230
7617,22,2030,2130
7618,22,1930,2030
7619,26,1600,1730
7620,30,1500,1600
7643,31,1530,1830
