6226,1,1030,1500
6253,2,1300,1600
6254,2,1600,2000
6255,3,1130,1230
6258,7,1500,1600
6263,2,930,1300
6264,3,1300,1400
6274,1,1500,1630
6275,3,1400,1630
6276,4,1000,1200
6277,4,1200,1600
6278,4,1600,1800
6279,4,1800,1900
6280,5,1100,1500
6281,6,900,1430
6283,6,1800,1900
6284,7,930,1030
6285,7,1800,1900
6286,7,1900,2000
6287,8,1100,1500
6288,10,1600,1700
6289,11,1000,1300
6290,12,1030,1500
6291,13,900,1430
6292,13,1500,1600
6294,14,1500,1700
6295,15,1030,1500
6296,19,1030,1500
6297,22,1030,1500
6298,20,1500,1800
6299,1,900,1000
6300,1,1630,1900
6301,1,1900,2100
6302,5,900,1030
6303,5,1500,1730
6304,5,1730,1900
6305,5,1900,2030
6306,5,2030,2130
6307,5,2130,2230
6282,6,1500,1700
6308,6,1700,1800
6309,7,1300,1500
6310,7,1630,1800
6311,8,1500,1830
6312,8,1900,2000
6313,8,2030,2130
6315,9,1130,1230
6316,9,1330,1600
6317,9,1600,1700
6318,9,1700,2100
6320,11,1300,1600
6321,11,1630,1730
6322,11,1800,1900
6323,12,1500,1600
6324,12,1600,1700
6325,12,1900,2200
6326,13,1600,1900
6327,13,1900,2000
6328,13,2200,2300
6330,14,1700,1800
6331,14,1800,1900
6332,14,2130,2230
6333,15,1500,1730
6334,15,1900,2100
6335,16,930,1300
6336,16,1300,1600
6337,16,1600,1700
6338,16,1700,1800
6339,18,930,1230
6340,19,1500,1800
6341,19,1900,2100
6342,20,900,1400
6343,20,1800,1930
6344,21,1400,1500
6345,21,1500,1800
6346,21,1800,1930
6347,22,1900,2030
6348,24,900,1300
6349,24,1300,1400
6350,25,1130,1330
6314,9,930,1100
6351,10,1430,1600
6319,10,1230,1430
6352,11,2000,2300
6353,12,900,1030
6354,12,1700,1800
6293,14,930,1030
6329,14,1100,1500
6356,15,930,1030
6359,19,900,1030
6360,21,1930,2030
6361,22,1530,1700
6362,23,1000,1230
6364,26,1430,1900
6365,26,1900,2030
6366,27,900,1500
6367,31,1130,1230
6368,15,1730,1900
6369,15,2100,2230
6371,17,1700,1830
6373,22,930,1030
6374,23,1330,1600
6375,23,1600,1700
6376,23,1700,1930
6377,25,930,1130
6378,21,900,1300
6379,14,2000,2130
6380,17,900,1030
6381,17,1200,1330
6382,17,1600,1700
6358,18,1500,1700
6383,22,1500,1530
6384,22,1700,1800
6386,25,1800,1900
6387,27,1500,1600
6389,29,1800,1930
6390,29,1930,2230
6391,30,1600,1730
6370,16,1800,1900
6392,17,1030,1130
6393,17,1830,2000
6394,20,2130,2230
6395,26,930,1030
6396,27,1700,1800
6397,27,1800,1900
6398,28,1300,1800
6399,28,1800,1900
6400,29,1100,1500
6401,29,1500,1800
6402,30,930,1300
6403,30,1300,1500
6415,24,1400,1500
6385,24,1700,2100
6416,24,1500,1700
6417,25,1700,1800
6418,25,2000,2100
6363,26,1030,1430
6419,26,2030,2300
6420,27,2000,2100
6421,27,2130,2230
6422,28,900,1030
6423,28,1900,2300
6424,29,1000,1100
6425,30,1730,2000
6426,31,1700,1800
6447,25,1330,1600
6450,31,1300,1530
6455,31,1000,1100
