6779,1,900,1130
6780,1,1200,1300
6781,1,1330,1600
6782,1,1630,1730
6783,1,1800,2100
6784,1,2100,2200
6785,2,900,1500
6786,2,1500,1700
6787,2,1700,1800
6788,2,1800,2100
6789,2,2100,2200
6791,3,1230,1330
6790,3,1130,1230
6792,3,1330,1700
6793,3,1800,1900
6794,4,930,1100
6795,4,1100,1300
6796,4,1330,1600
6797,4,1630,1730
6798,4,1800,2100
6799,4,2130,2230
6800,5,900,1030
6801,5,1100,1230
6802,5,1300,1500
6803,5,1500,1630
6806,6,1330,1430
6808,7,1500,1600
6809,8,1000,1100
6810,8,1330,1600
6811,8,1830,2230
6812,9,900,1500
6813,9,1500,1600
6814,9,1730,1830
6815,10,1030,1330
6816,10,1500,1800
6817,11,930,1230
6818,11,1300,1800
6820,13,1600,1700
6821,14,930,1200
6822,14,1200,1400
6823,15,1330,1600
6824,15,1630,1830
6825,16,900,1500
6826,17,900,1200
6827,17,1400,1500
6828,18,1300,1600
6830,20,900,2000
6831,22,900,1330
6832,22,1330,1600
6833,22,1630,1830
6834,24,1700,1800
6835,25,1300,1600
6836,29,1300,1600
6837,30,900,1500
6838,5,1700,2000
6805,6,930,1300
6839,7,1100,1200
6840,11,2030,2130
6842,12,1600,1700
6843,13,1300,1400
6844,13,1430,1530
6845,14,1630,1830
6846,14,1900,2000
6847,14,2000,2100
6848,19,1600,1700
6849,21,930,1200
6850,7,1000,1100
6851,7,1400,1500
6852,7,1600,1800
6853,7,2100,2300
6854,10,2100,2230
6855,12,900,1200
6856,12,1500,1600
6857,12,1700,1800
6858,12,1800,2000
6819,13,1100,1200
6859,14,1500,1600
6860,16,1600,1900
6861,16,1900,2200
6862,16,2200,2300
6863,17,1200,1330
6864,17,1800,1900
6865,17,1900,2000
6867,18,1100,1200
6868,18,1600,1700
6869,19,1000,1100
6870,19,1130,1500
6871,19,1500,1600
6872,26,930,1200
6873,26,1600,1700
6874,27,1100,1200
6875,28,1500,1600
6876,28,1600,1700
6866,18,900,1030
6888,21,1500,2000
6889,22,2100,2200
6890,23,1600,1700
6891,24,1030,1330
6892,24,1330,1700
6893,24,1800,2100
6894,26,1330,1600
6895,27,1300,1400
6896,27,1430,1530
6899,18,1700,2300
6900,21,1400,1500
6901,25,1000,1130
6902,25,1700,1930
6903,28,1000,1130
6904,28,1700,2000
6905,29,900,1130
6906,29,1130,1300
6907,29,1830,1930
6908,30,1830,2200
6915,24,2100,2230
6916,25,2100,2200
6917,25,1930,2100
6918,26,1200,1330
6919,26,1700,1800
6920,28,1130,1400
6921,29,1600,1700
6922,29,1930,2130
6923,30,1500,1730
