11313,1,900,1000
11314,1,1000,1130
11315,1,1400,1700
11316,1,1700,1830
11317,1,2030,2130
11318,2,900,1000
11319,2,1500,1700
11323,4,1500,1700
11324,4,1700,1800
11325,4,930,1100
11326,5,1200,1800
11327,6,900,1400
11328,6,1500,1600
11329,7,1000,1100
11330,7,1230,1630
11331,7,1900,2300
11332,8,900,1000
11333,8,1000,1130
11334,8,1200,1500
11335,8,1500,1600
11336,8,1730,1930
11337,9,1000,1300
11338,9,1400,1700
11339,10,1500,1600
11340,11,900,1030
11341,11,1100,1400
11342,13,1400,1700
11343,14,1030,1130
11344,15,1000,1130
11345,16,900,1800
11347,20,1400,1700
11348,21,1230,1630
11349,21,1900,2300
11350,22,1000,1130
11351,23,1400,1700
11352,25,1100,1400
11353,26,900,2300
11354,27,900,2300
11355,29,1000,1130
11358,1,1200,1400
11359,2,1000,1200
11360,2,1700,1830
11361,3,900,2300
11362,4,1100,1130
11363,4,1400,1500
11364,4,1800,1930
11365,5,900,1200
11366,6,1400,1500
11367,7,1100,1230
11368,9,900,1000
11369,9,1700,2300
11370,10,930,1200
11371,11,1400,1700
11372,11,2130,2300
11373,12,1530,1800
11374,10,1200,1500
11375,12,930,1200
11376,12,1400,1530
11377,12,1800,1900
11378,12,2100,2300
11379,13,1900,2000
11380,14,1400,1800
11381,14,2000,2300
11382,15,900,1000
11383,15,1130,1330
11384,15,1400,1700
11385,17,1000,1230
11346,17,1500,1600
11386,18,900,1030
11387,19,900,1500
11388,19,2030,2200
11389,22,1130,1300
11390,22,1600,1730
11391,25,1400,1600
11392,25,2130,2300
11393,28,1500,1600
11394,28,1800,1900
11395,29,1200,1330
11396,30,1400,1700
11397,12,1900,2100
11398,13,900,1400
11399,14,900,1030
11400,14,1130,1400
11401,21,1630,1900
11402,22,1500,1600
11403,24,930,1100
11404,25,900,1030
11405,28,1000,1400
11406,30,1000,1400
11407,18,1030,2300
11408,20,900,1400
11409,20,1700,1830
11410,21,930,1230
11411,23,1000,1130
11412,23,1130,1400
11413,24,1700,2300
11414,25,1800,2130
11415,28,900,1000
11416,28,1400,1500
11417,29,1530,1800
11418,30,900,1000
11419,31,1500,1930
11420,22,900,1000
11421,22,1400,1500
11422,22,2030,2300
11423,23,1700,2300
11424,23,900,1000
