9259,1,900,1300
9260,2,1300,1600
9261,3,1100,1200
9262,3,1400,1700
9263,4,1000,1100
9264,5,900,1200
9266,6,1300,1600
9267,5,1800,1900
9268,6,1800,1900
9269,7,1930,2300
9271,8,1000,1100
9272,8,1800,2000
9273,8,2000,2300
9275,9,1300,1600
9276,9,1600,1900
9277,9,2000,2300
9278,11,900,1100
9279,11,1400,1500
9280,12,900,1300
9281,13,1300,1600
9283,15,930,1200
9284,15,1400,1500
9286,17,1100,1200
9287,17,1500,1800
9288,18,1300,2300
9289,20,1300,1600
9290,20,1700,1930
9291,21,1230,1600
9292,21,1900,2300
9294,22,1600,1700
9295,23,1300,1600
9296,25,1630,1900
9297,27,1300,1600
9298,29,1000,1100
9299,30,1300,1600
9300,5,1330,1600
9301,5,1700,1800
9302,6,1100,1230
9303,6,1600,1800
9304,6,2100,2300
9305,7,1230,1600
9306,10,1000,1100
9307,11,1930,2130
9308,14,900,1230
9309,14,1300,1630
9310,15,1200,1400
9311,17,1200,1300
9312,17,1400,1500
9314,19,900,1200
9315,21,1600,1700
9316,22,900,1500
9317,13,900,1300
9318,13,1600,1900
9319,13,2000,2300
9320,14,1730,2230
9321,15,1530,1630
9322,16,900,1730
9323,17,1000,1100
9324,17,1300,1400
9325,22,1500,1600
9326,22,1800,2000
9327,22,2130,2300
9328,23,1730,1930
9329,24,1000,1100
9330,25,900,1000
9331,27,2100,2300
9332,28,1000,1100
9333,29,1100,1300
9334,24,1130,2300
9335,26,900,2130
9336,27,900,1300
9337,28,1100,1300
9338,28,1400,1800
9339,29,2000,2130
9340,30,1600,1730
