6877,2,1300,1600
6878,6,1300,1600
6879,9,1300,1600
6880,13,1300,1600
6882,20,1300,1600
6883,23,1300,1600
6884,19,2100,2300
6885,14,1730,1830
6886,10,1700,1800
6887,5,2100,2200
6897,7,1430,1900
6898,7,1900,2100
6909,1,900,2300
6910,6,2000,2130
6911,7,900,1400
6912,8,900,1600
6913,9,1000,1100
6914,15,900,1200
6924,3,1000,1130
6925,3,1230,1600
6926,3,1600,1700
6927,3,1700,2300
6928,4,1000,1400
6929,4,1500,1800
6930,4,1900,2000
6931,5,1400,1500
6932,10,1800,1900
6933,14,1500,1730
6934,15,1430,1730
6935,16,1300,1600
6936,16,1600,1700
6937,22,1230,1600
6938,2,900,1230
6939,2,1600,2200
6940,5,1300,1400
6941,5,1600,1700
6942,5,1700,1900
6943,8,1600,1830
6944,8,1830,1930
6945,8,2000,2100
6946,8,2100,2230
6947,9,1100,1230
6948,9,1600,1700
6949,9,1700,1900
6950,12,900,1200
6951,12,1200,1400
6952,12,1630,2000
6953,12,2000,2100
6954,13,1600,1800
6955,14,900,1500
6956,18,1100,1200
6957,18,1300,1400
6958,19,1500,1600
6959,19,1600,1800
6960,21,900,1500
6961,27,1300,1600
6963,26,1630,2000
6964,5,930,1300
6965,6,1000,1130
6966,6,1600,1700
6967,10,1900,2000
6968,13,1830,1930
6970,24,1200,2000
6972,9,2000,2100
6973,9,2100,2300
6975,10,1330,1500
6976,10,1600,1700
6978,12,1500,1600
6979,15,2130,2300
6980,16,1700,1830
6981,16,2100,2200
6982,17,900,1300
6983,17,1700,1900
6985,18,1500,2000
6986,20,1600,1730
6987,11,1600,1730
6988,11,1800,1900
6974,10,1200,1300
6989,10,1000,1200
6977,11,1300,1530
6990,13,1930,2100
6991,15,1730,1830
6992,15,2030,2130
6993,17,1400,1500
6994,17,1600,1700
6995,19,1930,2100
6996,21,2100,2200
6997,22,1600,1830
6998,22,1930,2100
6999,24,900,1200
7000,30,1600,1700
7001,29,1000,1100
7002,11,930,1230
7003,24,2000,2130
7004,14,1830,2130
7005,15,2000,2030
7006,16,1830,2000
7007,16,2000,2100
7008,18,2100,2300
7009,20,1030,1200
7010,21,1600,1700
7011,22,1000,1100
7012,23,1000,1100
7013,26,900,1200
7014,15,1900,2000
7015,16,900,1230
7016,21,1800,2030
7017,23,1100,1200
7018,26,1200,1400
7019,27,1000,1100
7020,27,1800,1900
7021,27,1900,2300
7022,28,900,1500
7023,25,1000,1100
7024,25,1130,1230
7025,25,1300,1530
7026,23,1200,1300
7027,23,1600,1800
7028,23,1800,2300
7029,25,1600,1830
7030,25,1900,2000
7031,26,2130,2230
7032,28,1500,1830
7033,28,1830,2030
7034,29,2100,2300
7035,30,1300,1600
7036,30,1700,2100
7037,30,2130,2230
7039,31,1400,1600
7049,22,1100,1230
7050,27,1600,1700
7051,28,2130,2230
7052,31,1700,2300
7062,29,1300,1500
7066,29,1100,1230
7067,30,1000,1200
