12327,1,900,1400
12328,2,900,1900
12329,3,900,2300
12330,4,900,1300
12331,4,1400,1700
12332,5,900,1130
12333,5,1800,2300
12334,6,1530,1800
12335,7,1230,1700
12336,7,1700,2300
12337,8,1000,1200
12338,9,1500,1800
12339,10,1400,1600
12340,11,1000,1300
12341,11,1900,2000
12342,12,1600,2300
12343,13,1500,1900
12344,14,1600,1800
12345,15,1200,1300
12346,16,900,2300
12347,17,900,2300
12348,18,900,2300
12349,19,900,1200
12350,19,1300,2300
12351,20,1500,1800
12352,21,1230,2300
12353,23,1500,1800
12354,24,1000,1100
12355,24,1400,1600
12356,25,1000,1100
12357,25,1800,2000
12358,26,1600,1700
12359,27,1500,1800
12360,30,900,2300
12361,31,900,2300
12362,11,1300,1900
12363,13,1400,1500
12364,14,900,1400
12365,14,1900,2300
12366,15,900,1200
12367,15,1300,2300
12368,20,1400,1500
12369,22,1800,2000
12370,23,900,1100
12371,23,1100,1400
12372,23,1800,2300
12373,24,900,1000
12374,24,1200,1400
12375,25,900,1000
12376,25,1100,1430
12377,25,1600,1700
12378,26,900,1200
12379,22,900,1130
