582,1,2000,2100
583,2,1800,2200
584,3,2130,2230
585,7,900,1200
590,1,1000,1100
591,4,900,1300
602,1,2130,2230
603,5,1230,1600
604,5,2100,2200
605,8,2100,2200
606,8,1000,1300
607,12,1600,1700
612,1,1100,1200
613,3,1030,1130
614,5,1630,1730
615,1,1300,1400
616,1,1800,1900
617,2,1000,1100
618,2,1630,1730
619,3,1200,1300
620,3,1800,1900
621,4,1400,1500
622,4,1900,2000
623,5,1000,1100
624,5,1830,2100
625,6,1000,1100
626,6,1600,1700
627,7,1200,1300
628,7,1800,1900
630,11,1900,2200
631,12,1400,1500
632,27,1500,2300
633,3,1700,1800
634,4,2000,2100
635,6,1500,1600
636,6,1900,2000
637,6,2000,2100
638,6,2200,2300
639,7,1430,1530
640,7,2000,2100
641,8,1430,1530
642,9,1600,1700
643,10,1030,1230
644,12,1100,1300
645,13,900,1130
646,14,1000,1100
647,14,1730,2300
648,9,2130,2230
649,15,2100,2200
650,16,1000,1300
651,16,2000,2100
652,17,1800,2200
655,15,900,1500
656,10,1930,2030
657,9,1730,2000
658,8,1330,1430
659,8,1900,2000
660,11,1500,1800
661,14,900,1000
662,16,1400,1500
663,18,2030,2200
664,19,1830,2100
665,19,1230,1600
666,20,2200,2300
667,23,2130,2230
668,12,1830,2130
669,13,1900,2000
670,14,1100,1230
671,14,1330,1430
672,15,1500,1600
673,16,1800,1900
674,18,1600,1700
675,19,1600,1730
676,22,1000,1300
677,22,2100,2200
678,25,1900,2200
679,26,1230,1500
680,13,2000,2100
681,15,1700,1800
682,27,1400,1500
683,20,900,1130
684,20,2000,2100
685,21,1000,1230
686,21,1400,1500
687,21,1530,1630
688,21,1700,2300
689,23,1600,1800
690,23,1900,2000
691,24,900,1600
692,29,1030,1130
693,30,1800,2200
694,31,1530,1700
706,22,1400,1600
707,22,1700,1800
708,22,1930,2030
709,23,930,1300
710,25,930,1200
711,26,2000,2100
712,27,900,1130
713,28,1000,1100
714,28,1300,1400
715,29,1400,1500
716,31,1330,1530
717,24,1830,2130
718,29,2100,2200
719,30,1030,1130
720,31,1830,1930
721,31,2130,2230
