12424,1,900,1800
12425,1,1830,2300
12426,2,900,1030
12427,2,1700,1900
12428,3,900,1300
12429,3,1500,1730
12430,3,2130,2300
12431,4,930,1800
12432,5,1800,2000
12433,6,900,1400
12434,7,900,1200
12435,7,1500,1730
12436,7,2100,2300
12437,8,1500,1630
12438,8,1900,2030
12439,9,900,2300
12440,10,900,2300
12441,11,900,1600
12442,12,900,1030
12443,12,1530,1800
12444,13,1600,2000
12445,14,1500,1900
12446,15,1230,2300
12447,5,900,1800
12448,6,1800,1900
12449,7,1330,1500
12450,8,900,1030
12451,8,1130,1500
12452,11,1600,1800
12453,12,1030,1230
12455,16,900,1130
12456,16,1530,1730
12457,17,900,1300
12458,17,1500,1800
12459,16,2130,2300
12460,18,1000,1900
12461,20,1600,2000
12462,21,1500,1800
12463,22,1800,1930
12464,21,900,1300
12465,24,1000,1300
12466,24,1500,1800
12467,25,1000,1200
12468,26,1000,1130
12469,26,1530,1800
12470,27,1800,2000
12471,28,1500,1900
12472,29,1230,1700
12473,29,1830,2300
12474,30,900,1030
12475,15,900,1000
12476,15,1000,1100
12477,16,1130,1230
12478,17,1300,1500
12479,17,2100,2300
12480,17,1800,2100
12481,18,930,1000
12482,19,1100,1600
12483,19,1800,2000
12484,20,2000,2300
12485,22,1530,1800
12486,22,1930,2030
12487,25,1300,1500
12488,26,900,1000
12489,26,1400,1530
12490,28,1200,1500
12491,29,1100,1230
12492,30,1030,1200
12493,30,1400,1700
12495,22,930,1100
12496,21,1400,1500
12497,23,1000,1130
12498,23,1700,2300
12499,24,1300,1500
12500,24,2200,2300
12501,25,1900,2300
12502,25,1530,1730
12503,26,1800,1930
12504,29,1000,1100
12505,29,1800,1830
12506,30,1230,1400
12507,30,2130,2300
