7875,1,2000,2230
7876,2,1230,1600
7877,2,1830,2230
7878,3,1100,1200
7879,3,1300,1530
7880,4,1230,1530
7881,4,1600,1700
7882,5,1000,1400
7883,6,1000,1300
7884,6,1600,1700
7887,3,1530,1800
7888,4,1700,2300
7889,7,900,1300
7890,7,1300,1600
7891,10,1300,1600
7892,10,1730,2000
7893,11,1600,1700
7894,11,1700,1800
7895,13,900,1400
7896,13,1400,1700
7897,13,1700,1830
7898,8,900,2300
7899,9,900,2300
7900,15,1000,1100
7901,15,1100,1200
7902,16,1200,1530
7903,16,1530,1730
7904,18,1100,1200
7905,18,1300,2130
7906,19,1000,1100
7907,19,1100,1500
7908,23,900,1230
7909,24,1300,1600
7910,28,1300,1600
7911,21,1300,1600
7912,31,1300,1600
7913,30,1200,1530
7914,30,1830,2300
7915,5,1400,1800
7916,6,1300,1430
7917,6,1500,1600
7918,6,1700,1830
7919,6,1830,2000
7920,10,1000,1100
7921,10,1630,1730
7923,11,1000,1100
7924,11,1100,1400
7925,11,1400,1600
7926,11,1800,1930
7927,14,1000,1100
7928,15,1230,1330
7929,15,1400,1500
7931,17,1000,1100
7932,17,1600,1800
7933,20,900,1300
7934,20,1600,1700
7935,22,900,1500
7936,22,1700,1800
7937,23,1430,1730
7938,24,1100,1200
7939,26,1100,1400
7940,29,900,1500
7942,10,1100,1300
7943,12,1900,2200
7944,12,1000,1100
7945,14,1200,2230
7930,16,930,1100
7946,17,1200,1600
7947,20,1700,1900
7948,21,1600,1700
7949,15,1600,1700
7950,24,1700,1800
7951,24,1800,1900
7952,25,1000,1100
7953,25,1400,1700
7954,25,1700,1930
7955,27,900,1230
7956,28,900,1200
7957,31,1600,1700
7958,31,1730,2000
7959,22,1800,2300
7960,23,1330,1430
7961,23,1800,1930
7962,24,900,1100
7963,24,2000,2100
7964,26,1430,2100
7965,27,1300,1930
7966,28,1200,1300
7967,28,1600,1700
7968,29,1500,1930
7969,29,2030,2300
7970,31,1000,1200
7971,31,2000,2130
7975,25,1130,1300
