12145,5,900,1700
12146,6,900,1700
12147,7,1300,2300
12148,8,930,1430
12149,8,1800,2000
12150,8,2200,2300
12151,9,1500,1800
12152,9,2100,2230
12153,10,1000,1130
12154,10,1400,1800
12155,11,1130,1800
12156,11,1900,2030
12157,12,900,1400
12158,12,1600,1930
12159,13,1200,1600
12160,13,1800,2100
12161,15,2100,2300
12162,15,900,1130
12163,15,1530,1630
12164,15,1800,2100
12165,16,1500,1800
12166,17,1230,1700
12167,17,1900,2300
12168,18,2130,2300
12169,18,1600,1900
12170,18,900,1200
12171,19,900,1330
12172,19,1500,1800
12173,20,1000,1300
12174,21,900,1230
12175,21,1900,2000
12176,22,2100,2300
12177,22,900,1200
12178,22,1400,2100
12179,23,1500,1900
12180,24,1030,1400
12181,25,1000,1130
12182,26,900,2300
12183,28,1400,1600
12184,29,1800,2000
12185,30,1500,1800
12186,31,1230,1700
12187,31,1700,2100
12188,16,1100,1500
12189,16,1800,2230
12190,17,900,1030
12191,17,1700,1800
12192,18,1330,1500
12193,20,1330,1500
12194,20,1600,1930
12195,20,2030,2230
12196,23,1900,2300
12197,24,1430,1700
12198,24,1800,2030
